6.799000000000000000e+03,1.030750000000000000e+05,8.111000000000000000e+03,6.799000000000000000e+03
6.643000000000000000e+03,6.719000000000000000e+03,7.478000000000000000e+03,5.661000000000000000e+03
6.538000000000000000e+03,6.631000000000000000e+03,6.842000000000000000e+03,5.853000000000000000e+03
6.497000000000000000e+03,4.000000000000000000e+00,6.496000000000000000e+03,6.215000000000000000e+03
6.753000000000000000e+03,1.038810000000000000e+05,1.000000000000000000e+00,1.000000000000000000e+00
6.556000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.434000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
