6	821.8877303238062
7	805.0649923753871
8	789.2596662417652
9	794.5655811857475
10	779.201526130431
11	765.1690929485837
12	604.5745478387558
13	596.0408333355404
14	588.3632564542128
15	590.5431706268763
16	583.450415308118
17	577.0831622394087
18	504.4703128946381
19	499.08522789773014
20	494.301737285238
21	494.16956756495654
22	491.2057212333692
23	487.33427433624627
24	443.4213010653034
25	439.61727411491785
26	436.2597321167407
27	435.5627797156827
28	434.06605634023845
29	431.38356506163086
30	401.08659675400895
31	398.2050119440404
32	395.6775909613848
33	395.32966648280046
34	394.01246825793635
35	392.0067225525173
36	369.4470998139092
37	369.16633677082564
38	368.1612468196855
39	366.6205212003248
40	349.03152412483473
41	346.65654963857537
42	344.57339892209137
43	342.73567327777397
44	341.10673245858214
45	340.795945106531
46	340.0208328727536
47	338.7386457662209
48	324.41715940850986
49	322.8431939189523
50	321.47965740063614
51	321.11136752014954
52	320.56810848644386
53	319.49561188468226
54	307.57169844488993
55	306.22182415614117
56	305.05749411750406
57	304.7978829794829
58	304.2763228390202
59	303.3639838854058
60	293.22892928013414
61	292.0555371444708
62	291.0456813840349
63	290.7583169041727
64	290.36592064702927
65	289.5758881475575
66	280.8216658793019
67	279.7849507426705
68	278.8991449341617
69	278.6014862918923
70	278.298533890355
71	277.60523809026506
72	269.9432037865831
73	269.01993386488294
74	268.2332763998304
75	267.99937613464016
76	267.6982000336004
77	267.08335629998487
78	260.30137882157914
79	259.47142073522144
80	258.7663615614158
81	258.581158646629
82	258.2855373131413
83	257.7350922837844
84	251.67595779965635
85	251.00744515411606
86	250.8180141554147
87	250.57781558013272
88	250.08320561612177
89	244.63155841737148
90	243.86383568464697
91	243.2105759901434
92	242.6322005563903
93	242.4749083912616
94	242.23566974412861
95	241.78596778936762
96	236.83639411608453
97	236.204285613896
98	235.67539892674608
99	235.54586843376669
1000	80.80238438009225
1001	80.78441083047177
1002	80.78457897701749
1003	80.61317607986132
1004	80.61177603873165
1005	80.61081180538702
1006	80.59981781215588
1007	80.55795143338409
1008	80.39732304477107
1009	80.37081895239582
1010	80.36996606494584
1011	80.34762802155656
1012	80.33797820180251
1013	80.32857377067931
1014	80.32904170115665
1015	80.31303070862982
1016	80.31389883318914
1017	80.12394597514108
1018	80.12246547789694
1019	80.12142203499532
1020	80.12077233936051
1021	79.9399217269185
1022	79.9384853880132
1023	79.93747975616047
1024	79.91684273587208
1025	79.8994658924359
1026	79.8996206026666
1027	79.73388719401962
1028	79.73253376617856
1029	79.73160093511352
1030	79.72109078523835
1031	79.68064194541249
1032	79.52544823282206
1033	79.49983776090286
1034	79.49901284630721
1035	79.47742627722641
1036	79.46787993710652
1037	79.45900902728528
1038	79.45945934141619
1039	79.44398468110339
1040	79.44482135512247
1041	79.26124607058719
1042	79.25981483810669
1043	79.2588055768135
1044	79.2581764650498
1045	79.08337617997842
1046	79.08198744595883
1047	79.08101461242411
1048	79.06106296458296
1049	79.04426336225877
1050	79.04441138574069
1051	78.88574101656643
1052	78.8842560829006
1053	78.88319495428499
1054	78.8729692235911
1055	78.83364010524141
1056	78.68453169703884
1057	78.65940689500232
1058	78.65845564093462
1059	78.6373176638003
