3.260000000000000000e+02,4.040000000000000000e+02,4.470000000000000000e+02,3.270000000000000000e+02
3.180000000000000000e+02,4.280000000000000000e+02,3.920000000000000000e+02,2.400000000000000000e+02
3.080000000000000000e+02,3.510000000000000000e+02,3.420000000000000000e+02,2.520000000000000000e+02
3.010000000000000000e+02,4.500000000000000000e+02,3.020000000000000000e+02,2.730000000000000000e+02
2.610000000000000000e+02,3.250000000000000000e+02,3.150000000000000000e+02,3.160000000000000000e+02
2.310000000000000000e+02,2.930000000000000000e+02,3.020000000000000000e+02,3.040000000000000000e+02
2.670000000000000000e+02,3.310000000000000000e+02,3.010000000000000000e+02,3.010000000000000000e+02
2.100000000000000000e+02,2.330000000000000000e+02,2.910000000000000000e+02,2.900000000000000000e+02

6.440000000000000000e+02,8.270000000000000000e+02,8.860000000000000000e+02,6.440000000000000000e+02
6.240000000000000000e+02,8.550000000000000000e+02,7.850000000000000000e+02,4.760000000000000000e+02
6.090000000000000000e+02,7.040000000000000000e+02,6.800000000000000000e+02,4.960000000000000000e+02
6.010000000000000000e+02,8.970000000000000000e+02,6.020000000000000000e+02,5.410000000000000000e+02
5.030000000000000000e+02,6.690000000000000000e+02,6.260000000000000000e+02,6.260000000000000000e+02
4.610000000000000000e+02,6.120000000000000000e+02,6.040000000000000000e+02,6.040000000000000000e+02
5.240000000000000000e+02,6.870000000000000000e+02,5.980000000000000000e+02,5.990000000000000000e+02
4.150000000000000000e+02,4.790000000000000000e+02,5.770000000000000000e+02,5.770000000000000000e+02

9.600000000000000000e+02,1.242000000000000000e+03,1.328000000000000000e+03,9.610000000000000000e+02
9.340000000000000000e+02,1.288000000000000000e+03,1.173000000000000000e+03,7.080000000000000000e+02
9.080000000000000000e+02,1.057000000000000000e+03,1.016000000000000000e+03,7.420000000000000000e+02
8.970000000000000000e+02,1.351000000000000000e+03,8.970000000000000000e+02,8.070000000000000000e+02
7.490000000000000000e+02,1.030000000000000000e+03,9.370000000000000000e+02,9.370000000000000000e+02
6.840000000000000000e+02,9.410000000000000000e+02,8.990000000000000000e+02,9.000000000000000000e+02
7.770000000000000000e+02,1.062000000000000000e+03,8.920000000000000000e+02,8.930000000000000000e+02
6.160000000000000000e+02,7.260000000000000000e+02,8.600000000000000000e+02,8.600000000000000000e+02

1.278000000000000000e+03,1.658000000000000000e+03,1.757000000000000000e+03,1.278000000000000000e+03
1.236000000000000000e+03,1.713000000000000000e+03,1.552000000000000000e+03,9.430000000000000000e+02
1.205000000000000000e+03,1.417000000000000000e+03,1.348000000000000000e+03,9.860000000000000000e+02
1.191000000000000000e+03,1.809000000000000000e+03,1.191000000000000000e+03,1.072000000000000000e+03
9.870000000000000000e+02,1.401000000000000000e+03,1.242000000000000000e+03,1.242000000000000000e+03
9.060000000000000000e+02,1.281000000000000000e+03,1.195000000000000000e+03,1.195000000000000000e+03
1.025000000000000000e+03,1.475000000000000000e+03,1.185000000000000000e+03,1.186000000000000000e+03
8.140000000000000000e+02,9.780000000000000000e+02,1.143000000000000000e+03,1.143000000000000000e+03

1.590000000000000000e+03,2.070000000000000000e+03,2.197000000000000000e+03,1.590000000000000000e+03
1.539000000000000000e+03,2.152000000000000000e+03,1.929000000000000000e+03,1.170000000000000000e+03
1.502000000000000000e+03,1.777000000000000000e+03,1.682000000000000000e+03,1.230000000000000000e+03
1.484000000000000000e+03,2.268000000000000000e+03,1.485000000000000000e+03,1.335000000000000000e+03
1.229000000000000000e+03,1.788000000000000000e+03,1.547000000000000000e+03,1.547000000000000000e+03
1.120000000000000000e+03,1.627000000000000000e+03,1.485000000000000000e+03,1.485000000000000000e+03
1.266000000000000000e+03,1.898000000000000000e+03,1.476000000000000000e+03,1.477000000000000000e+03
1.010000000000000000e+03,1.232000000000000000e+03,1.422000000000000000e+03,1.423000000000000000e+03

1.902000000000000000e+03,2.490000000000000000e+03,2.619000000000000000e+03,1.903000000000000000e+03
1.842000000000000000e+03,2.577000000000000000e+03,2.302000000000000000e+03,1.402000000000000000e+03
1.799000000000000000e+03,2.133000000000000000e+03,2.008000000000000000e+03,1.475000000000000000e+03
1.775000000000000000e+03,2.727000000000000000e+03,1.775000000000000000e+03,1.602000000000000000e+03
1.462000000000000000e+03,2.178000000000000000e+03,1.849000000000000000e+03,1.849000000000000000e+03
1.340000000000000000e+03,1.987000000000000000e+03,1.779000000000000000e+03,1.780000000000000000e+03
1.508000000000000000e+03,2.339000000000000000e+03,1.764000000000000000e+03,1.765000000000000000e+03
1.204000000000000000e+03,1.493000000000000000e+03,1.702000000000000000e+03,1.702000000000000000e+03

2.211000000000000000e+03,2.919000000000000000e+03,3.045000000000000000e+03,2.212000000000000000e+03
2.140000000000000000e+03,3.005000000000000000e+03,2.682000000000000000e+03,1.631000000000000000e+03
2.090000000000000000e+03,2.499000000000000000e+03,2.334000000000000000e+03,1.710000000000000000e+03
2.068000000000000000e+03,3.190000000000000000e+03,2.068000000000000000e+03,1.862000000000000000e+03
1.689000000000000000e+03,2.578000000000000000e+03,2.149000000000000000e+03,2.149000000000000000e+03
1.554000000000000000e+03,2.356000000000000000e+03,2.068000000000000000e+03,2.068000000000000000e+03
1.742000000000000000e+03,2.803000000000000000e+03,2.050000000000000000e+03,2.050000000000000000e+03
1.397000000000000000e+03,1.754000000000000000e+03,1.979000000000000000e+03,1.980000000000000000e+03

2.520000000000000000e+03,3.341000000000000000e+03,3.477000000000000000e+03,2.520000000000000000e+03
2.440000000000000000e+03,3.438000000000000000e+03,3.061000000000000000e+03,1.856000000000000000e+03
2.383000000000000000e+03,2.863000000000000000e+03,2.666000000000000000e+03,1.948000000000000000e+03
2.353000000000000000e+03,3.652000000000000000e+03,2.352000000000000000e+03,2.116000000000000000e+03
1.918000000000000000e+03,2.988000000000000000e+03,2.448000000000000000e+03,2.448000000000000000e+03
1.765000000000000000e+03,2.730000000000000000e+03,2.355000000000000000e+03,2.355000000000000000e+03
