12	854.9572810448833
13	858.6928726704648
14	862.1375837532139
15	865.3338985884614
16	868.3114153482331
17	871.098942035881
18	873.7206656810815
19	619.5908725448317
20	621.209373557357
21	622.7786960646125
22	624.27164960149
23	756.0284881701307
24	717.6660154656898
25	719.1553326890239
26	720.5815779236044
27	721.9530115948784
28	723.2703229878746
29	724.540862987079
30	725.7662108285954
31	726.9476229388422
32	728.0914250659066
33	729.1983190886126
34	730.268763974106
35	731.308420807127
36	732.3173822314649
37	733.2973525839487
38	734.2481558433974
39	735.1748014305633
40	736.0768765311634
41	736.9556018837017
42	737.8103679864865
43	738.6457894889334
44	739.4611115822684
45	740.2572338720556
46	767.4657349956747
47	768.2531104466185
48	769.0231512919754
49	779.5904197145436
50	780.337282818155
51	781.0668764821569
52	781.7833765499629
53	782.4856194521566
54	765.4650676144591
55	774.666038707096
56	761.6131770687177
57	748.9367449364652
58	736.6377665816143
59	699.9718112862612
60	664.8313363631117
61	654.9980735923696
62	645.2747360248939
63	635.9000985549229
64	626.8140383712105
65	648.0928954770909
66	640.2225734033514
67	632.6081550520175
68	649.9480751625194
69	663.2601582619976
70	657.1240774350503
71	625.1397501944896
72	648.2999867974708
73	642.3647109607671
74	653.8779385374417
75	638.5030515712109
76	541.2227632002642
77	545.0088501996394
78	540.7217133525062
79	528.2618654468148
80	516.5260284987845
81	505.469825114741
82	501.93033828836025
83	492.75289205610227
84	483.83562484352996
85	484.9662249281291
86	485.9955323337963
87	491.46274850587287
88	494.9304055830278
89	489.08852476948493
90	492.31402433318664
91	487.38504248930377
92	482.5553855784763
93	477.823037703623
94	473.18614706872324
95	468.64583299565373
96	464.200034635826
97	459.8465526271579
98	455.5855213155924
99	449.88096069645366
1000	94.76446561096134
1001	94.30097768380168
1002	94.1786521947788
1003	94.13451047901144
1004	94.1334548481651
1005	94.13310267335618
1006	94.13333159969815
1007	93.85473174051452
1008	93.8535954774249
1009	93.72503870920191
1010	93.72379941148645
1011	93.72316316473992
1012	93.72159783543424
1013	93.62140313310746
1014	93.62025003178564
1015	93.49002794391163
1016	93.48899514528867
1017	93.48853339621948
1018	93.26323398309485
1019	93.26209253096567
1020	93.26153945152194
1021	92.86309945009779
1022	92.8619434039642
1023	92.86138924714072
1024	92.70297195228501
1025	92.70171312832562
1026	92.70104861382146
1027	92.50248578889739
1028	92.5013854768511
1029	92.50085776511492
1030	92.3937893928485
1031	92.0638771104419
1032	92.0628649145853
1033	91.9584470599383
1034	91.95726376460766
1035	91.95668224932633
1036	91.8381971793518
1037	91.83701454687017
1038	91.78802640484219
1039	91.78692017387351
1040	91.5710969865303
1041	91.57003574522491
1042	91.56954026167298
1043	91.56953162016114
1044	91.35271779161607
1045	91.23889632051217
1046	91.20070848997766
1047	91.19984308054391
1048	91.01922607768196
1049	91.01799552454673
1050	91.01738043688894
1051	91.0160001462726
1052	91.0140572002162
1053	90.92275890077539
1054	90.80731452149323
1055	90.7297424359309
1056	90.72859124684686
1057	90.72811549636583
1058	90.72819715315347
1059	90.75679549059896
1060	90.75516330187149
1061	90.67619098045289
1062	90.67501213098959
1063	90.49161860615143
1064	90.45323748908089
1065	90.45225640736471
1066	90.45190355966733
1067	90.26755002515503
1068	90.26647441039555
1069	90.08652119403598
1070	90.08551236720564
1071	90.08508438166987
1072	90.08514817072066
1073	90.0843431687563
1074	89.99054725203433
1075	89.98919563700369
1076	89.9883928832455
1077	89.98692232755576
1078	89.98495740050845
1079	89.98300638470738
1080	89.98131074859452
1081	89.97986975523554
1082	89.97878836264789
1083	89.97799934274605
1084	89.97733548705564
1085	89.97659020748827
1086	89.79631062674748
1087	89.79507251360747
1088	89.44605183410374
1089	89.40805532834653
1090	89.40698941078236
1091	89.4102468893481
1092	89.27824951401954
1093	89.27710218590296
1094	89.10607692812297
1095	89.02534546653348
1096	89.0243621618859
1097	89.02398160820657
1098	89.02301756068579
1099	88.91760527722113
2000	63.54339821391103
2001	63.50033494695561
2002	63.47642531216529
2003	63.475232729988306
2004	63.474455009555626
2005	63.47400850676047
2006	63.4737520168918
2007	63.28609298986471
2008	63.284665277677725
2009	63.28360917561299
2010	63.282864472346304
2011	63.28090536880882
2012	63.256768328933035
2013	63.216356271792755
2014	63.21492900571267
2015	63.21390393590279
2016	63.213205399692306
2017	63.17717255823045
2018	63.175579412644204
2019	63.14006236162183
2020	63.138742376197484
2021	63.13788786663568
2022	63.06388953196195
2023	63.062476642170566
2024	63.061408116461536
2025	63.06063300696616
2026	63.06010843200116
2027	63.059696955649784
2028	63.05931261859175
2029	63.05891481285677
2030	63.058418575711165
2031	63.03207793185616
2032	63.01857047356383
2033	63.021827947998396
2034	63.02224879108228
2035	63.022509246615996
2036	63.02275014095
