4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,1.980000000000000000e+02,4.200000000000000000e+01,4.200000000000000000e+01
2.800000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,1.290000000000000000e+02,2.900000000000000000e+01
7.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,3.700000000000000000e+01

1.372000000000000000e+03,5.121000000000000000e+03,5.623000000000000000e+03,6.204000000000000000e+03,6.456000000000000000e+03,4.175000000000000000e+03
1.289000000000000000e+03,1.289000000000000000e+03,1.288000000000000000e+03,1.289000000000000000e+03,1.195000000000000000e+03,1.289000000000000000e+03
1.460000000000000000e+02,6.950000000000000000e+02,1.460000000000000000e+02,1.460000000000000000e+02,1.470000000000000000e+02,1.470000000000000000e+02
1.020000000000000000e+02,1.020000000000000000e+02,5.180000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02
5.500000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,2.590000000000000000e+02,5.600000000000000000e+01,5.600000000000000000e+01
4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,1.640000000000000000e+02,4.000000000000000000e+01
9.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,4.900000000000000000e+01

1.705000000000000000e+03,6.143000000000000000e+03,7.153000000000000000e+03,7.580000000000000000e+03,8.001000000000000000e+03,5.789000000000000000e+03
1.595000000000000000e+03,1.595000000000000000e+03,1.595000000000000000e+03,1.596000000000000000e+03,1.472000000000000000e+03,1.596000000000000000e+03
1.720000000000000000e+02,8.630000000000000000e+02,1.720000000000000000e+02,1.730000000000000000e+02,1.730000000000000000e+02,1.730000000000000000e+02
1.250000000000000000e+02,1.250000000000000000e+02,6.240000000000000000e+02,1.260000000000000000e+02,1.260000000000000000e+02,1.260000000000000000e+02
6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,3.320000000000000000e+02,6.900000000000000000e+01,6.900000000000000000e+01
4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,2.000000000000000000e+02,4.900000000000000000e+01
1.300000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,6.100000000000000000e+01

2.062000000000000000e+03,7.278000000000000000e+03,8.421000000000000000e+03,9.138000000000000000e+03,9.584000000000000000e+03,6.983000000000000000e+03
1.931000000000000000e+03,1.932000000000000000e+03,1.932000000000000000e+03,1.932000000000000000e+03,1.779000000000000000e+03,1.932000000000000000e+03
2.070000000000000000e+02,1.061000000000000000e+03,2.080000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02
1.510000000000000000e+02,1.510000000000000000e+02,7.790000000000000000e+02,1.510000000000000000e+02,1.510000000000000000e+02,1.520000000000000000e+02
8.100000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01,4.060000000000000000e+02,8.200000000000000000e+01,8.200000000000000000e+01
5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,2.450000000000000000e+02,5.800000000000000000e+01
1.600000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,7.600000000000000000e+01

2.406000000000000000e+03,8.593000000000000000e+03,1.031400000000000000e+04,1.043400000000000000e+04,1.085000000000000000e+04,8.072000000000000000e+03
2.257000000000000000e+03,2.257000000000000000e+03,2.257000000000000000e+03,2.257000000000000000e+03,2.076000000000000000e+03,2.257000000000000000e+03
2.450000000000000000e+02,1.238000000000000000e+03,2.450000000000000000e+02,2.460000000000000000e+02,2.460000000000000000e+02,2.460000000000000000e+02
1.870000000000000000e+02,1.870000000000000000e+02,9.030000000000000000e+02,1.870000000000000000e+02,1.880000000000000000e+02,1.880000000000000000e+02
9.000000000000000000e+01,9.000000000000000000e+01,9.100000000000000000e+01,4.700000000000000000e+02,9.100000000000000000e+01,9.100000000000000000e+01
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,2.890000000000000000e+02,6.400000000000000000e+01
1.700000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01,8.600000000000000000e+01

2.748000000000000000e+03,9.809000000000000000e+03,1.184000000000000000e+04,1.204500000000000000e+04,1.227000000000000000e+04,9.162000000000000000e+03
2.579000000000000000e+03,2.579000000000000000e+03,2.579000000000000000e+03,2.579000000000000000e+03,2.368000000000000000e+03,2.579000000000000000e+03
2.800000000000000000e+02,1.414000000000000000e+03,2.800000000000000000e+02,2.800000000000000000e+02,2.810000000000000000e+02,2.810000000000000000e+02
2.140000000000000000e+02,2.150000000000000000e+02,1.034000000000000000e+03,2.150000000000000000e+02,2.150000000000000000e+02,2.150000000000000000e+02
1.080000000000000000e+02,1.080000000000000000e+02,1.080000000000000000e+02,5.560000000000000000e+02,1.080000000000000000e+02,1.090000000000000000e+02
7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,3.390000000000000000e+02,7.300000000000000000e+01
1.800000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,9.000000000000000000e+01

3.060000000000000000e+03,1.088600000000000000e+04,1.309900000000000000e+04,1.347000000000000000e+04,1.403600000000000000e+04,1.080900000000000000e+04
2.872000000000000000e+03,2.872000000000000000e+03,2.873000000000000000e+03,2.873000000000000000e+03,2.640000000000000000e+03,2.873000000000000000e+03
3.130000000000000000e+02,1.588000000000000000e+03,3.130000000000000000e+02,3.130000000000000000e+02,3.140000000000000000e+02,3.140000000000000000e+02
2.370000000000000000e+02,2.370000000000000000e+02,1.155000000000000000e+03,2.370000000000000000e+02,2.370000000000000000e+02,2.370000000000000000e+02
1.190000000000000000e+02,1.190000000000000000e+02,1.190000000000000000e+02,6.100000000000000000e+02,1.190000000000000000e+02,1.190000000000000000e+02
8.100000000000000000e+01,8.100000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01,3.690000000000000000e+02,8.200000000000000000e+01
2.100000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,9.400000000000000000e+01

3.400000000000000000e+03,1.227300000000000000e+04,1.448300000000000000e+04,1.484800000000000000e+04,1.552800000000000000e+04,1.217100000000000000e+04
3.191000000000000000e+03,3.191000000000000000e+03,3.191000000000000000e+03,3.191000000000000000e+03,2.925000000000000000e+03,3.191000000000000000e+03
3.480000000000000000e+02,1.741000000000000000e+03,3.480000000000000000e+02,3.480000000000000000e+02,3.480000000000000000e+02,3.490000000000000000e+02
2.590000000000000000e+02,2.600000000000000000e+02,1.275000000000000000e+03,2.600000000000000000e+02,2.600000000000000000e+02,2.600000000000000000e+02
1.290000000000000000e+02,1.300000000000000000e+02,1.300000000000000000e+02,6.730000000000000000e+02,1.300000000000000000e+02,1.300000000000000000e+02
8.800000000000000000e+01,8.800000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01,4.080000000000000000e+02,8.900000000000000000e+01
2.400000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,1.070000000000000000e+02

3.693000000000000000e+03,1.332500000000000000e+04,1.563000000000000000e+04,1.636000000000000000e+04,1.756600000000000000e+04,1.360400000000000000e+04
3.475000000000000000e+03,3.475000000000000000e+03,3.475000000000000000e+03,3.475000000000000000e+03,3.190000000000000000e+03,3.475000000000000000e+03
3.800000000000000000e+02,1.908000000000000000e+03,3.810000000000000000e+02,3.810000000000000000e+02,3.810000000000000000e+02,3.810000000000000000e+02
2.810000000000000000e+02,2.810000000000000000e+02,1.396000000000000000e+03,2.810000000000000000e+02,2.810000000000000000e+02,2.820000000000000000e+02
1.460000000000000000e+02,1.460000000000000000e+02,1.460000000000000000e+02,7.520000000000000000e+02,1.470000000000000000e+02,1.470000000000000000e+02
1.000000000000000000e+02,1.000000000000000000e+02,1.010000000000000000e+02,1.010000000000000000e+02,4.380000000000000000e+02,1.010000000000000000e+02
2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,1.200000000000000000e+02

4.024000000000000000e+03,1.464400000000000000e+04,1.692900000000000000e+04,1.794200000000000000e+04,1.935700000000000000e+04,1.450400000000000000e+04
3.793000000000000000e+03,3.793000000000000000e+03,3.794000000000000000e+03,3.793000000000000000e+03,3.481000000000000000e+03,3.794000000000000000e+03
4.200000000000000000e+02,2.088000000000000000e+03,4.200000000000000000e+02,4.200000000000000000e+02,4.200000000000000000e+02,4.210000000000000000e+02
3.060000000000000000e+02,3.060000000000000000e+02,1.540000000000000000e+03,3.070000000000000000e+02,3.070000000000000000e+02,3.070000000000000000e+02
1.620000000000000000e+02,1.620000000000000000e+02,1.620000000000000000e+02,8.320000000000000000e+02,1.630000000000000000e+02,1.630000000000000000e+02
1.090000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,4.740000000000000000e+02,1.100000000000000000e+02
2.800000000000000000e+01,2.800000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,1.230000000000000000e+02

4.311000000000000000e+03,1.578500000000000000e+04,1.821200000000000000e+04,1.936000000000000000e+04,2.122500000000000000e+04,1.610600000000000000e+04
4.067000000000000000e+03,4.067000000000000000e+03,4.067000000000000000e+03,4.067000000000000000e+03,3.728000000000000000e+03,4.067000000000000000e+03
4.520000000000000000e+02,2.233000000000000000e+03,4.520000000000000000e+02,4.530000000000000000e+02,4.530000000000000000e+02,4.530000000000000000e+02
3.330000000000000000e+02,3.330000000000000000e+02,1.663000000000000000e+03,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02
1.730000000000000000e+02,1.730000000000000000e+02,1.740000000000000000e+02,8.840000000000000000e+02,1.740000000000000000e+02,1.740000000000000000e+02
1.210000000000000000e+02,1.210000000000000000e+02,1.210000000000000000e+02,1.210000000000000000e+02,5.080000000000000000e+02,1.210000000000000000e+02
3.100000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,3.200000000000000000e+01,1.330000000000000000e+02

4.628000000000000000e+03,1.698000000000000000e+04,1.965500000000000000e+04,2.096200000000000000e+04,2.270800000000000000e+04,1.747600000000000000e+04
4.365000000000000000e+03,4.365000000000000000e+03,4.365000000000000000e+03,4.366000000000000000e+03,3.997000000000000000e+03,4.365000000000000000e+03
4.840000000000000000e+02,2.390000000000000000e+03,4.840000000000000000e+02,4.850000000000000000e+02,4.850000000000000000e+02,4.850000000000000000e+02
3.590000000000000000e+02,3.590000000000000000e+02,1.785000000000000000e+03,3.590000000000000000e+02,3.590000000000000000e+02,3.590000000000000000e+02
1.900000000000000000e+02,1.900000000000000000e+02,1.900000000000000000e+02,9.560000000000000000e+02,1.900000000000000000e+02,1.900000000000000000e+02
1.290000000000000000e+02,1.290000000000000000e+02,1.290000000000000000e+02,1.290000000000000000e+02,5.500000000000000000e+02,1.290000000000000000e+02
3.400000000000000000e+01,3.400000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,1.440000000000000000e+02

4.927000000000000000e+03,1.807400000000000000e+04,2.088100000000000000e+04,2.307100000000000000e+04,2.415700000000000000e+04,1.876100000000000000e+04
4.646000000000000000e+03,4.646000000000000000e+03,4.647000000000000000e+03,4.647000000000000000e+03,4.257000000000000000e+03,4.647000000000000000e+03
5.140000000000000000e+02,2.546000000000000000e+03,5.150000000000000000e+02,5.150000000000000000e+02,5.150000000000000000e+02,5.150000000000000000e+02
3.830000000000000000e+02,3.840000000000000000e+02,1.917000000000000000e+03,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02
2.110000000000000000e+02,2.110000000000000000e+02,2.110000000000000000e+02,1.022000000000000000e+03,2.110000000000000000e+02,2.110000000000000000e+02
1.400000000000000000e+02,1.400000000000000000e+02,1.400000000000000000e+02,1.400000000000000000e+02,6.100000000000000000e+02,1.400000000000000000e+02
3.600000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,1.540000000000000000e+02

5.256000000000000000e+03,1.930700000000000000e+04,2.214400000000000000e+04,2.459000000000000000e+04,2.563800000000000000e+04,2.013900000000000000e+04
4.970000000000000000e+03,4.971000000000000000e+03,4.971000000000000000e+03,4.971000000000000000e+03,4.551000000000000000e+03,4.971000000000000000e+03
5.500000000000000000e+02,2.727000000000000000e+03,5.500000000000000000e+02,5.500000000000000000e+02,5.510000000000000000e+02,5.510000000000000000e+02
4.070000000000000000e+02,4.070000000000000000e+02,2.059000000000000000e+03,4.070000000000000000e+02,4.070000000000000000e+02,4.070000000000000000e+02
2.270000000000000000e+02,2.270000000000000000e+02,2.270000000000000000e+02,1.109000000000000000e+03,2.270000000000000000e+02,2.270000000000000000e+02
1.470000000000000000e+02,1.470000000000000000e+02,1.480000000000000000e+02,1.480000000000000000e+02,6.540000000000000000e+02,1.480000000000000000e+02
3.800000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,1.600000000000000000e+02

5.607000000000000000e+03,2.061100000000000000e+04,2.363000000000000000e+04,2.620300000000000000e+04,2.687600000000000000e+04,2.121800000000000000e+04
5.306000000000000000e+03,5.307000000000000000e+03,5.306000000000000000e+03,5.307000000000000000e+03,4.854000000000000000e+03,5.307000000000000000e+03
5.870000000000000000e+02,2.913000000000000000e+03,5.880000000000000000e+02,5.880000000000000000e+02,5.880000000000000000e+02,5.880000000000000000e+02
4.320000000000000000e+02,4.330000000000000000e+02,2.197000000000000000e+03,4.330000000000000000e+02,4.330000000000000000e+02,4.330000000000000000e+02
2.440000000000000000e+02,2.440000000000000000e+02,2.440000000000000000e+02,1.203000000000000000e+03,2.440000000000000000e+02,2.450000000000000000e+02
1.560000000000000000e+02,1.560000000000000000e+02,1.560000000000000000e+02,1.560000000000000000e+02,7.210000000000000000e+02,1.560000000000000000e+02
4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,1.710000000000000000e+02

5.927000000000000000e+03,2.178500000000000000e+04,2.470200000000000000e+04,2.801000000000000000e+04,2.839500000000000000e+04,2.274000000000000000e+04
5.609000000000000000e+03,5.609000000000000000e+03,5.610000000000000000e+03,5.610000000000000000e+03,5.126000000000000000e+03,5.610000000000000000e+03
6.180000000000000000e+02,3.076000000000000000e+03,6.180000000000000000e+02,6.180000000000000000e+02,6.190000000000000000e+02,6.190000000000000000e+02
4.540000000000000000e+02,4.540000000000000000e+02,2.339000000000000000e+03,4.540000000000000000e+02,4.540000000000000000e+02,4.550000000000000000e+02
2.600000000000000000e+02,2.600000000000000000e+02,2.600000000000000000e+02,1.265000000000000000e+03,2.610000000000000000e+02,2.610000000000000000e+02
1.620000000000000000e+02,1.620000000000000000e+02,1.630000000000000000e+02,1.630000000000000000e+02,7.540000000000000000e+02,1.630000000000000000e+02
4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,1.810000000000000000e+02

6.240000000000000000e+03,2.306600000000000000e+04,2.606900000000000000e+04,2.969600000000000000e+04,2.983700000000000000e+04,2.403100000000000000e+04
5.908000000000000000e+03,5.908000000000000000e+03,5.909000000000000000e+03,5.909000000000000000e+03,5.397000000000000000e+03,5.909000000000000000e+03
6.530000000000000000e+02,3.233000000000000000e+03,6.540000000000000000e+02,6.540000000000000000e+02,6.540000000000000000e+02,6.540000000000000000e+02
4.810000000000000000e+02,4.810000000000000000e+02,2.471000000000000000e+03,4.820000000000000000e+02,4.820000000000000000e+02,4.820000000000000000e+02
2.760000000000000000e+02,2.760000000000000000e+02,2.760000000000000000e+02,1.333000000000000000e+03,2.760000000000000000e+02,2.770000000000000000e+02
1.700000000000000000e+02,1.700000000000000000e+02,1.700000000000000000e+02,1.700000000000000000e+02,7.930000000000000000e+02,1.710000000000000000e+02
4.500000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,1.950000000000000000e+02

6.546000000000000000e+03,2.433300000000000000e+04,2.764500000000000000e+04,3.102600000000000000e+04,3.127800000000000000e+04,2.542700000000000000e+04
6.203000000000000000e+03,6.203000000000000000e+03,6.204000000000000000e+03,6.204000000000000000e+03,5.667000000000000000e+03,6.204000000000000000e+03
6.920000000000000000e+02,3.398000000000000000e+03,6.920000000000000000e+02,6.930000000000000000e+02,6.930000000000000000e+02,6.930000000000000000e+02
5.110000000000000000e+02,5.120000000000000000e+02,2.595000000000000000e+03,5.120000000000000000e+02,5.120000000000000000e+02,5.120000000000000000e+02
2.920000000000000000e+02,2.920000000000000000e+02,2.930000000000000000e+02,1.432000000000000000e+03,2.930000000000000000e+02,2.930000000000000000e+02
1.770000000000000000e+02,1.770000000000000000e+02,1.770000000000000000e+02,1.780000000000000000e+02,8.340000000000000000e+02,1.780000000000000000e+02
5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.210000000000000000e+02

6.882000000000000000e+03,2.579700000000000000e+04,2.883500000000000000e+04,3.261500000000000000e+04,3.260200000000000000e+04,2.676300000000000000e+04
6.523000000000000000e+03,6.523000000000000000e+03,6.523000000000000000e+03,6.523000000000000000e+03,5.952000000000000000e+03,6.523000000000000000e+03
7.270000000000000000e+02,3.551000000000000000e+03,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02,7.280000000000000000e+02
5.350000000000000000e+02,5.360000000000000000e+02,2.747000000000000000e+03,5.360000000000000000e+02,5.360000000000000000e+02,5.360000000000000000e+02
3.080000000000000000e+02,3.080000000000000000e+02,3.080000000000000000e+02,1.513000000000000000e+03,3.090000000000000000e+02,3.090000000000000000e+02
1.840000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,8.840000000000000000e+02,1.850000000000000000e+02
5.200000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,2.380000000000000000e+02

7.188000000000000000e+03,2.711300000000000000e+04,3.012200000000000000e+04,3.427700000000000000e+04,3.424800000000000000e+04,2.796900000000000000e+04
6.818000000000000000e+03,6.818000000000000000e+03,6.818000000000000000e+03,6.818000000000000000e+03,6.218000000000000000e+03,6.818000000000000000e+03
7.600000000000000000e+02,3.694000000000000000e+03,7.600000000000000000e+02,7.600000000000000000e+02,7.610000000000000000e+02,7.610000000000000000e+02
5.600000000000000000e+02,5.600000000000000000e+02,2.876000000000000000e+03,5.600000000000000000e+02,5.600000000000000000e+02,5.610000000000000000e+02
3.260000000000000000e+02,3.260000000000000000e+02,3.260000000000000000e+02,1.593000000000000000e+03,3.260000000000000000e+02,3.270000000000000000e+02
1.930000000000000000e+02,1.940000000000000000e+02,1.940000000000000000e+02,1.940000000000000000e+02,9.220000000000000000e+02,1.940000000000000000e+02
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,2.530000000000000000e+02

7.494000000000000000e+03,2.816600000000000000e+04,3.167800000000000000e+04,3.586900000000000000e+04,3.564000000000000000e+04,2.946300000000000000e+04
7.112000000000000000e+03,7.112000000000000000e+03,7.111000000000000000e+03,7.112000000000000000e+03,6.484000000000000000e+03,7.112000000000000000e+03
7.880000000000000000e+02,3.856000000000000000e+03,7.880000000000000000e+02,7.890000000000000000e+02,7.890000000000000000e+02,7.890000000000000000e+02
5.940000000000000000e+02,5.950000000000000000e+02,3.017000000000000000e+03,5.950000000000000000e+02,5.950000000000000000e+02,5.950000000000000000e+02
3.420000000000000000e+02,3.420000000000000000e+02,3.420000000000000000e+02,1.667000000000000000e+03,3.420000000000000000e+02,3.430000000000000000e+02
2.000000000000000000e+02,2.010000000000000000e+02,2.010000000000000000e+02,2.010000000000000000e+02,9.630000000000000000e+02,2.010000000000000000e+02
5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,2.640000000000000000e+02

7.838000000000000000e+03,2.949100000000000000e+04,3.325900000000000000e+04,3.723800000000000000e+04,3.707600000000000000e+04,3.058100000000000000e+04
7.443000000000000000e+03,7.443000000000000000e+03,7.443000000000000000e+03,7.443000000000000000e+03,6.783000000000000000e+03,7.443000000000000000e+03
8.240000000000000000e+02,4.034000000000000000e+03,8.240000000000000000e+02,8.240000000000000000e+02,8.240000000000000000e+02,8.250000000000000000e+02
6.230000000000000000e+02,6.230000000000000000e+02,3.152000000000000000e+03,6.230000000000000000e+02,6.230000000000000000e+02,6.230000000000000000e+02
3.550000000000000000e+02,3.550000000000000000e+02,3.550000000000000000e+02,1.754000000000000000e+03,3.550000000000000000e+02,3.550000000000000000e+02
2.070000000000000000e+02,2.070000000000000000e+02,2.070000000000000000e+02,2.070000000000000000e+02,1.004000000000000000e+03,2.080000000000000000e+02
5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,2.750000000000000000e+02

8.164000000000000000e+03,3.061100000000000000e+04,3.496500000000000000e+04,3.876800000000000000e+04,3.865300000000000000e+04,3.157900000000000000e+04
7.763000000000000000e+03,7.763000000000000000e+03,7.763000000000000000e+03,7.764000000000000000e+03,7.076000000000000000e+03,7.763000000000000000e+03
8.540000000000000000e+02,4.211000000000000000e+03,8.540000000000000000e+02,8.540000000000000000e+02,8.540000000000000000e+02,8.540000000000000000e+02
6.530000000000000000e+02,6.530000000000000000e+02,3.277000000000000000e+03,6.530000000000000000e+02,6.530000000000000000e+02,6.530000000000000000e+02
3.680000000000000000e+02,3.680000000000000000e+02,3.690000000000000000e+02,1.829000000000000000e+03,3.690000000000000000e+02,3.690000000000000000e+02
2.140000000000000000e+02,2.150000000000000000e+02,2.150000000000000000e+02,2.150000000000000000e+02,1.044000000000000000e+03,2.150000000000000000e+02
6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,2.900000000000000000e+02

8.472000000000000000e+03,3.190800000000000000e+04,3.632300000000000000e+04,4.031800000000000000e+04,4.008600000000000000e+04,3.301600000000000000e+04
8.059000000000000000e+03,8.058000000000000000e+03,8.059000000000000000e+03,8.059000000000000000e+03,7.342000000000000000e+03,8.060000000000000000e+03
8.900000000000000000e+02,4.365000000000000000e+03,8.900000000000000000e+02,8.900000000000000000e+02,8.900000000000000000e+02,8.900000000000000000e+02
6.790000000000000000e+02,6.790000000000000000e+02,3.408000000000000000e+03,6.790000000000000000e+02,6.790000000000000000e+02,6.800000000000000000e+02
3.830000000000000000e+02,3.830000000000000000e+02,3.840000000000000000e+02,1.898000000000000000e+03,3.840000000000000000e+02,3.840000000000000000e+02
2.230000000000000000e+02,2.230000000000000000e+02,2.230000000000000000e+02,2.240000000000000000e+02,1.091000000000000000e+03,2.240000000000000000e+02
6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,6.600000000000000000e+01,3.130000000000000000e+02

8.769000000000000000e+03,3.315800000000000000e+04,3.755000000000000000e+04,4.222000000000000000e+04,4.144200000000000000e+04,3.440200000000000000e+04
8.348000000000000000e+03,8.348000000000000000e+03,8.348000000000000000e+03,8.349000000000000000e+03,7.605000000000000000e+03,8.349000000000000000e+03
9.230000000000000000e+02,4.516000000000000000e+03,9.230000000000000000e+02,9.230000000000000000e+02,9.230000000000000000e+02,9.240000000000000000e+02
7.040000000000000000e+02,7.040000000000000000e+02,3.543000000000000000e+03,7.040000000000000000e+02,7.040000000000000000e+02,7.050000000000000000e+02
4.040000000000000000e+02,4.040000000000000000e+02,4.040000000000000000e+02,1.979000000000000000e+03,4.050000000000000000e+02,4.050000000000000000e+02
2.310000000000000000e+02,2.310000000000000000e+02,2.310000000000000000e+02,2.310000000000000000e+02,1.136000000000000000e+03,2.320000000000000000e+02
6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,3.250000000000000000e+02

9.065000000000000000e+03,3.429500000000000000e+04,3.898900000000000000e+04,4.382100000000000000e+04,4.299600000000000000e+04,3.583000000000000000e+04
8.638000000000000000e+03,8.638000000000000000e+03,8.638000000000000000e+03,8.638000000000000000e+03,7.867000000000000000e+03,8.639000000000000000e+03
9.550000000000000000e+02,4.673000000000000000e+03,9.550000000000000000e+02,9.550000000000000000e+02,9.550000000000000000e+02,9.550000000000000000e+02
7.300000000000000000e+02,7.300000000000000000e+02,3.662000000000000000e+03,7.300000000000000000e+02,7.300000000000000000e+02,7.310000000000000000e+02
4.210000000000000000e+02,4.210000000000000000e+02,4.210000000000000000e+02,2.061000000000000000e+03,4.210000000000000000e+02,4.220000000000000000e+02
